Season,Weathersit,Temp,Atemp,Hum,Windspeed,Count,Cluster_Label
3,1,0.62,0.6212,0.43,0.2985,236,3
3,1,0.64,0.6212,0.44,0.3881,332,2
3,1,0.64,0.6212,0.38,0.2239,323,2
3,1,0.66,0.6212,0.36,0.2836,340,2
3,1,0.66,0.6212,0.31,0.3881,346,2
3,1,0.66,0.6212,0.34,0.3284,488,2
3,1,0.66,0.6212,0.34,0.3284,871,1
3,1,0.62,0.6212,0.35,0.2985,968,1
3,1,0.62,0.6212,0.38,0.2985,633,1
3,1,0.6,0.6212,0.4,0.194,390,2
3,1,0.56,0.5303,0.49,0.1642,285,2
3,1,0.54,0.5152,0.52,0.1343,159,3
3,1,0.54,0.5152,0.52,0.0,93,0
3,1,0.52,0.5,0.59,0.1045,32,0
3,1,0.5,0.4848,0.63,0.0,10,0
3,1,0.48,0.4697,0.77,0.1642,6,0
3,1,0.48,0.4697,0.67,0.1343,8,0
3,1,0.48,0.4697,0.72,0.1045,9,0
3,1,0.46,0.4545,0.72,0.0896,44,0
3,1,0.46,0.4545,0.77,0.1045,211,3
3,1,0.5,0.4848,0.72,0.1045,596,1
3,1,0.54,0.5152,0.68,0.0896,750,1
3,1,0.6,0.6212,0.49,0.0,358,2
3,1,0.62,0.6212,0.38,0.0,196,3
3,1,0.64,0.6212,0.33,0.0896,247,3
3,1,0.64,0.6212,0.33,0.0,316,2
3,1,0.66,0.6212,0.29,0.0896,328,2
3,1,0.68,0.6212,0.3,0.0896,255,3
3,1,0.7,0.6364,0.28,0.1045,326,2
3,1,0.7,0.6364,0.28,0.1343,536,1
3,1,0.7,0.6364,0.28,0.0,970,1
3,1,0.64,0.6212,0.36,0.1642,877,1
3,1,0.62,0.6212,0.41,0.194,596,1
3,1,0.58,0.5455,0.56,0.1343,461,2
3,1,0.56,0.5303,0.6,0.1045,310,2
3,1,0.56,0.5303,0.64,0.1045,216,3
3,1,0.54,0.5152,0.68,0.1045,109,0
3,1,0.52,0.5,0.72,0.1045,49,0
3,1,0.52,0.5,0.72,0.1045,21,0
3,1,0.52,0.5,0.72,0.0896,11,0
3,1,0.5,0.4848,0.77,0.0896,7,0
3,1,0.5,0.4848,0.72,0.0896,5,0
3,1,0.5,0.4848,0.72,0.0896,48,0
3,1,0.5,0.4848,0.72,0.0896,205,3
3,1,0.52,0.5,0.72,0.0,557,1
3,1,0.56,0.5303,0.64,0.1045,770,1
3,1,0.6,0.6061,0.64,0.1343,328,2
3,1,0.62,0.6061,0.61,0.1343,205,3
3,1,0.66,0.6212,0.5,0.194,232,3
3,1,0.68,0.6364,0.36,0.1343,352,2
3,1,0.7,0.6364,0.34,0.1343,323,2
3,1,0.7,0.6364,0.37,0.1642,278,3
3,1,0.72,0.6515,0.37,0.1343,318,2
3,1,0.72,0.6515,0.37,0.1642,509,2
3,1,0.7,0.6364,0.41,0.2985,925,1
3,1,0.66,0.6212,0.44,0.2537,977,1
3,1,0.64,0.6212,0.5,0.194,635,1
3,1,0.62,0.6212,0.57,0.1343,470,2
3,1,0.6,0.6061,0.6,0.1343,306,2
3,1,0.56,0.5303,0.64,0.0896,212,3
3,1,0.56,0.5303,0.68,0.1045,127,3
3,1,0.56,0.5303,0.73,0.0896,57,0
3,1,0.54,0.5152,0.77,0.0896,28,0
3,1,0.54,0.5152,0.77,0.0,9,0
3,1,0.52,0.5,0.83,0.0,11,0
3,1,0.52,0.5,0.83,0.0,6,0
3,1,0.52,0.5,0.83,0.0,57,0
3,1,0.5,0.4848,0.82,0.0,195,3
3,1,0.54,0.5152,0.77,0.0,571,1
3,1,0.56,0.5303,0.73,0.0,758,1
3,1,0.6,0.6061,0.64,0.0896,338,2
3,1,0.64,0.6212,0.61,0.0896,212,3
3,1,0.66,0.6212,0.5,0.1642,254,3
3,1,0.68,0.6364,0.44,0.1045,297,2
3,1,0.7,0.6364,0.42,0.0,283,3
3,1,0.72,0.6515,0.39,0.1343,274,3
3,1,0.72,0.6515,0.42,0.1045,352,2
3,1,0.72,0.6515,0.39,0.0896,491,2
3,1,0.72,0.6515,0.42,0.194,884,1
3,1,0.68,0.6364,0.57,0.2537,852,1
3,1,0.64,0.6061,0.65,0.1343,674,1
3,1,0.62,0.6061,0.69,0.1045,463,2
3,1,0.62,0.6061,0.65,0.1045,317,2
3,1,0.6,0.5909,0.69,0.1343,251,3
3,1,0.58,0.5455,0.73,0.1045,170,3
3,1,0.56,0.5303,0.73,0.0896,87,0
3,1,0.56,0.5303,0.73,0.0896,41,0
3,1,0.56,0.5303,0.73,0.0,30,0
3,1,0.54,0.5152,0.77,0.0,14,0
3,1,0.54,0.5152,0.77,0.0,12,0
3,1,0.54,0.5152,0.83,0.0,41,0
3,1,0.54,0.5152,0.88,0.0,152,3
3,2,0.56,0.5303,0.88,0.0,454,2
3,2,0.6,0.5758,0.78,0.1642,766,1
3,2,0.62,0.5909,0.78,0.1642,347,2
3,2,0.68,0.6364,0.65,0.0,246,3
3,2,0.68,0.6364,0.61,0.1045,280,3
3,2,0.7,0.6515,0.54,0.194,409,2
3,2,0.7,0.6515,0.54,0.194,408,2
3,2,0.72,0.6515,0.45,0.1642,371,2
3,2,0.72,0.6667,0.48,0.1343,367,2
3,2,0.72,0.6667,0.51,0.0,563,1
3,1,0.72,0.6667,0.51,0.194,894,1
3,1,0.72,0.6515,0.45,0.2239,808,1
3,1,0.68,0.6364,0.57,0.1642,579,1
3,1,0.66,0.6212,0.61,0.1045,404,2
3,1,0.64,0.6061,0.73,0.2239,312,2
3,1,0.62,0.5758,0.83,0.194,229,3
3,1,0.62,0.5909,0.78,0.0896,195,3
3,1,0.6,0.5606,0.83,0.1045,207,3
3,1,0.6,0.5909,0.73,0.0,109,0
3,1,0.58,0.5455,0.78,0.1045,93,0
3,1,0.6,0.5909,0.73,0.2537,37,0
3,2,0.6,0.5909,0.69,0.3582,6,0
3,1,0.58,0.5455,0.6,0.5224,16,0
3,1,0.54,0.5152,0.49,0.4179,33,0
3,1,0.54,0.5152,0.52,0.2836,73,0
3,1,0.56,0.5303,0.49,0.4179,212,3
3,1,0.6,0.6212,0.43,0.4179,342,2
3,1,0.62,0.6212,0.41,0.3881,442,2
3,1,0.64,0.6212,0.38,0.3881,627,1
3,1,0.66,0.6212,0.36,0.3582,706,1
3,1,0.68,0.6364,0.36,0.194,704,1
3,1,0.68,0.6364,0.34,0.3284,715,1
3,2,0.68,0.6364,0.34,0.2836,654,1
3,2,0.66,0.6212,0.36,0.2239,783,1
3,2,0.66,0.6212,0.36,0.2537,729,1
3,2,0.64,0.6212,0.36,0.2836,614,1
3,1,0.62,0.6212,0.41,0.1642,478,2
3,1,0.6,0.6212,0.43,0.0896,330,2
3,1,0.56,0.5303,0.52,0.1045,296,2
3,1,0.56,0.5303,0.52,0.0,279,3
3,1,0.54,0.5152,0.6,0.0,229,3
3,1,0.54,0.5152,0.64,0.0,151,3
3,1,0.54,0.5152,0.64,0.0,117,0
3,1,0.52,0.5,0.63,0.0,89,0
3,1,0.5,0.4848,0.68,0.0,48,0
3,1,0.5,0.4848,0.72,0.0,8,0
3,1,0.5,0.4848,0.72,0.0,13,0
3,1,0.5,0.4848,0.72,0.0,35,0
3,1,0.5,0.4848,0.77,0.1045,71,0
3,1,0.54,0.5152,0.64,0.1642,128,3
3,1,0.58,0.5455,0.6,0.1343,296,2
3,1,0.62,0.6212,0.5,0.1045,490,2
3,1,0.64,0.6212,0.47,0.1642,559,1
3,1,0.66,0.6212,0.44,0.1642,656,1
3,1,0.64,0.6212,0.41,0.1642,694,1
3,1,0.66,0.6212,0.39,0.1343,635,1
3,1,0.64,0.6212,0.41,0.1642,557,1
3,1,0.64,0.6212,0.44,0.1642,596,1
3,1,0.66,0.6212,0.41,0.0,570,1
3,1,0.62,0.6212,0.5,0.1642,481,2
3,1,0.62,0.6212,0.5,0.1343,403,2
3,1,0.6,0.6212,0.53,0.1045,324,2
3,1,0.6,0.6212,0.56,0.1045,191,3
3,1,0.56,0.5303,0.68,0.0896,127,3
3,1,0.54,0.5152,0.68,0.1045,94,0
3,1,0.54,0.5152,0.68,0.1642,45,0
3,1,0.52,0.5,0.72,0.0896,21,0
3,1,0.52,0.5,0.72,0.0,13,0
3,1,0.5,0.4848,0.77,0.0896,7,0
3,1,0.5,0.4848,0.77,0.0,11,0
3,1,0.48,0.4697,0.82,0.0896,45,0
3,1,0.48,0.4697,0.82,0.0,164,3
3,1,0.52,0.5,0.77,0.0,492,2
3,1,0.54,0.5152,0.77,0.0896,683,1
3,1,0.58,0.5455,0.68,0.1343,299,2
3,2,0.62,0.6061,0.65,0.194,202,3
3,2,0.62,0.6061,0.69,0.2239,252,3
3,2,0.62,0.6061,0.69,0.194,295,2
3,1,0.64,0.6061,0.65,0.2537,343,2
3,2,0.64,0.6061,0.65,0.2537,332,2
3,2,0.64,0.6061,0.65,0.2537,338,2
3,2,0.64,0.6061,0.69,0.2537,453,2
3,2,0.64,0.6061,0.65,0.2239,842,1
3,2,0.62,0.5909,0.73,0.1642,774,1
3,2,0.62,0.5909,0.73,0.1045,486,2
3,2,0.62,0.5909,0.73,0.1343,340,2
3,3,0.62,0.5758,0.83,0.2239,233,3
3,3,0.62,0.5758,0.83,0.2537,129,3
3,3,0.6,0.5152,0.94,0.2537,70,0
3,3,0.6,0.5152,0.94,0.2537,13,0
3,3,0.6,0.5152,0.94,0.194,5,0
3,3,0.6,0.5152,0.94,0.194,4,0
3,2,0.62,0.5455,0.94,0.2836,6,0
3,2,0.62,0.5455,0.94,0.3582,7,0
3,2,0.64,0.5758,0.89,0.3284,48,0
3,2,0.64,0.5758,0.89,0.3284,167,3
3,2,0.64,0.5758,0.89,0.4478,356,2
3,2,0.66,0.6061,0.83,0.5522,672,1
3,2,0.66,0.6061,0.83,0.5821,293,2
3,3,0.68,0.6364,0.79,0.6418,160,3
3,2,0.68,0.6364,0.79,0.6418,151,3
3,3,0.68,0.6364,0.83,0.4478,88,0
3,2,0.7,0.6667,0.74,0.5821,114,0
3,3,0.6,0.5152,0.94,0.4627,143,3
3,3,0.6,0.5455,0.88,0.2537,36,0
3,3,0.6,0.5455,0.88,0.2985,141,3
3,3,0.6,0.5455,0.88,0.194,338,2
3,2,0.6,0.5455,0.88,0.1642,281,3
3,2,0.6,0.5455,0.88,0.2985,324,2
3,2,0.6,0.5455,0.88,0.194,290,2
3,2,0.6,0.5455,0.88,0.194,207,3
3,3,0.58,0.5455,0.83,0.4627,151,3
3,2,0.56,0.5303,0.83,0.2239,78,0
3,2,0.56,0.5303,0.68,0.2836,26,0
3,2,0.54,0.5152,0.68,0.2537,12,0
3,2,0.54,0.5152,0.64,0.3284,3,0
3,2,0.52,0.5,0.63,0.2537,5,0
3,2,0.52,0.5,0.68,0.3582,10,0
3,2,0.52,0.5,0.68,0.2836,56,0
3,1,0.52,0.5,0.63,0.2537,172,3
3,1,0.52,0.5,0.63,0.2239,545,1
3,1,0.52,0.5,0.59,0.2239,797,1
3,1,0.54,0.5152,0.6,0.2537,362,2
3,1,0.56,0.5303,0.52,0.194,192,3
3,1,0.6,0.6212,0.43,0.2537,247,3
3,1,0.6,0.6212,0.43,0.2537,313,2
3,1,0.6,0.6212,0.4,0.2537,289,2
3,1,0.62,0.6212,0.38,0.2537,286,2
3,1,0.62,0.6212,0.35,0.0,311,2
3,1,0.62,0.6212,0.35,0.0,466,2
3,1,0.6,0.6212,0.38,0.2239,886,1
3,1,0.58,0.5455,0.4,0.2836,892,1
3,1,0.56,0.5303,0.43,0.2239,611,1
3,1,0.52,0.5,0.48,0.1642,409,2
3,1,0.5,0.4848,0.59,0.1642,349,2
3,1,0.5,0.4848,0.63,0.0896,229,3
3,1,0.48,0.4697,0.67,0.0896,123,3
3,1,0.5,0.4848,0.63,0.0,58,0
3,1,0.46,0.4545,0.72,0.1045,18,0
3,1,0.46,0.4545,0.72,0.0896,11,0
3,1,0.44,0.4394,0.77,0.0,6,0
3,1,0.44,0.4394,0.77,0.1045,6,0
3,1,0.44,0.4394,0.77,0.1045,56,0
3,1,0.44,0.4394,0.77,0.0,170,3
3,1,0.46,0.4545,0.82,0.1045,534,1
3,1,0.5,0.4848,0.68,0.0896,790,1
3,1,0.56,0.5303,0.6,0.0896,355,2
3,1,0.58,0.5455,0.53,0.0896,190,3
3,1,0.62,0.6212,0.43,0.0,243,3
3,1,0.62,0.6212,0.43,0.1343,290,2
3,1,0.64,0.6212,0.44,0.1343,336,2
3,1,0.64,0.6212,0.47,0.194,298,2
3,1,0.66,0.6212,0.47,0.194,291,2
3,1,0.64,0.6212,0.47,0.1642,457,2
3,1,0.64,0.6212,0.5,0.2239,976,1
3,1,0.6,0.6212,0.56,0.2537,900,1
3,1,0.58,0.5455,0.6,0.2239,603,1
3,1,0.56,0.5303,0.64,0.1343,417,2
3,1,0.56,0.5303,0.64,0.194,274,3
3,1,0.54,0.5152,0.73,0.1045,287,2
3,1,0.54,0.5152,0.68,0.1045,154,3
3,1,0.54,0.5152,0.68,0.0,66,0
3,1,0.52,0.5,0.72,0.0,49,0
3,1,0.52,0.5,0.72,0.0,14,0
3,1,0.5,0.4848,0.77,0.0896,12,0
3,1,0.5,0.4848,0.77,0.0,10,0
3,1,0.5,0.4848,0.82,0.0,49,0
3,1,0.5,0.4848,0.77,0.0896,165,3
3,1,0.52,0.5,0.77,0.0,503,2
3,1,0.54,0.5152,0.73,0.1343,757,1
3,1,0.58,0.5455,0.68,0.1343,383,2
3,1,0.62,0.6061,0.61,0.2239,225,3
3,1,0.66,0.6212,0.57,0.2239,321,2
3,1,0.68,0.6364,0.57,0.1642,389,2
3,1,0.7,0.6515,0.54,0.1642,421,2
3,1,0.7,0.6515,0.54,0.2985,412,2
3,1,0.7,0.6515,0.54,0.2239,423,2
3,1,0.7,0.6515,0.54,0.194,567,1
3,1,0.68,0.6364,0.57,0.2836,846,1
3,1,0.66,0.6212,0.61,0.2537,805,1
3,1,0.64,0.6061,0.65,0.2537,588,1
3,1,0.62,0.6061,0.69,0.194,369,2
3,1,0.6,0.5909,0.73,0.2537,312,2
3,1,0.6,0.5909,0.73,0.194,295,2
3,1,0.6,0.5909,0.73,0.3284,186,3
3,1,0.6,0.5909,0.73,0.2836,172,3
3,1,0.58,0.5455,0.83,0.2985,124,3
3,1,0.56,0.5303,0.88,0.2537,83,0
3,1,0.56,0.5303,0.83,0.2836,45,0
3,1,0.56,0.5303,0.83,0.2836,15,0
3,1,0.56,0.5303,0.83,0.3284,17,0
3,1,0.56,0.5303,0.83,0.2985,41,0
3,1,0.58,0.5455,0.78,0.2537,77,0
3,1,0.6,0.5909,0.73,0.2985,218,3
3,1,0.64,0.6061,0.69,0.2537,377,2
3,1,0.66,0.6212,0.65,0.3284,474,2
3,1,0.7,0.6515,0.58,0.2836,626,1
3,1,0.72,0.6667,0.54,0.2985,688,1
3,1,0.74,0.6667,0.51,0.3582,707,1
3,1,0.76,0.6818,0.48,0.2836,654,1
3,1,0.74,0.6667,0.48,0.3881,750,1
3,1,0.74,0.6667,0.51,0.3284,680,1
3,1,0.74,0.6667,0.51,0.3284,646,1
3,1,0.72,0.6667,0.54,0.2836,598,1
3,1,0.7,0.6515,0.58,0.194,407,2
3,1,0.7,0.6515,0.54,0.2537,325,2
3,1,0.64,0.6212,0.57,0.2537,261,3
3,1,0.62,0.6212,0.57,0.194,239,3
3,1,0.62,0.6212,0.5,0.194,171,3
4,1,0.62,0.6212,0.38,0.2537,180,3
4,1,0.54,0.5152,0.52,0.3582,142,3
4,1,0.52,0.5,0.48,0.2537,95,0
4,1,0.48,0.4697,0.55,0.2985,54,0
4,1,0.46,0.4545,0.55,0.2239,10,0
4,1,0.46,0.4545,0.59,0.2537,6,0
4,1,0.44,0.4394,0.62,0.2537,16,0
4,1,0.46,0.4545,0.59,0.2239,57,0
4,1,0.48,0.4697,0.55,0.3582,175,3
4,1,0.5,0.4848,0.51,0.3284,276,3
4,1,0.54,0.5152,0.45,0.2537,489,2
4,1,0.56,0.5303,0.46,0.2537,570,1
4,1,0.56,0.5303,0.43,0.1045,776,1
4,1,0.6,0.6212,0.38,0.1642,702,1
4,1,0.6,0.6212,0.38,0.194,666,1
4,1,0.6,0.6212,0.33,0.2239,640,1
4,1,0.6,0.6212,0.33,0.3284,691,1
4,1,0.56,0.5303,0.35,0.2985,723,1
4,1,0.54,0.5152,0.37,0.194,540,1
4,1,0.52,0.5,0.42,0.1642,413,2
4,1,0.52,0.5,0.42,0.1642,252,3
4,2,0.52,0.5,0.48,0.1045,196,3
4,1,0.52,0.5,0.48,0.0,138,3
4,2,0.5,0.4848,0.59,0.1045,100,0
4,1,0.46,0.4545,0.63,0.194,64,0
4,1,0.46,0.4545,0.67,0.1343,18,0
4,2,0.46,0.4545,0.63,0.1343,8,0
4,1,0.46,0.4545,0.63,0.1642,5,0
4,1,0.44,0.4394,0.67,0.1045,8,0
4,1,0.46,0.4545,0.63,0.0,37,0
4,1,0.46,0.4545,0.59,0.0,168,3
4,1,0.46,0.4545,0.67,0.1343,530,1
4,1,0.5,0.4848,0.55,0.194,750,1
4,1,0.52,0.5,0.52,0.194,328,2
4,1,0.54,0.5152,0.49,0.2239,198,3
4,1,0.56,0.5303,0.37,0.194,238,3
4,1,0.56,0.5303,0.35,0.2985,342,2
4,1,0.6,0.6212,0.31,0.2985,328,2
4,1,0.6,0.6061,0.28,0.0,303,2
4,1,0.6,0.6212,0.31,0.0,300,2
4,1,0.58,0.5455,0.3,0.2537,516,1
4,1,0.58,0.5455,0.3,0.0,898,1
4,1,0.54,0.5152,0.37,0.1642,853,1
4,1,0.52,0.5,0.39,0.1343,590,1
4,1,0.52,0.5,0.52,0.1045,432,2
4,1,0.5,0.4848,0.51,0.1343,256,3
4,1,0.5,0.4848,0.51,0.2239,172,3
4,1,0.46,0.4545,0.63,0.1343,94,0
4,1,0.46,0.4545,0.67,0.1642,64,0
4,1,0.44,0.4394,0.72,0.1343,13,0
4,1,0.42,0.4242,0.77,0.1343,14,0
4,1,0.42,0.4242,0.71,0.0896,5,0
4,1,0.42,0.4242,0.71,0.1343,9,0
4,1,0.42,0.4242,0.77,0.0896,47,0
4,1,0.44,0.4394,0.77,0.2239,194,3
4,1,0.44,0.4394,0.77,0.194,556,1
4,1,0.48,0.4697,0.67,0.194,805,1
4,1,0.54,0.5152,0.56,0.2537,409,2
4,1,0.56,0.5303,0.52,0.2985,170,3
4,1,0.6,0.6212,0.46,0.2985,218,3
4,1,0.62,0.6212,0.43,0.2836,302,2
4,1,0.64,0.6212,0.47,0.2537,305,2
4,1,0.66,0.6212,0.39,0.3284,293,2
4,1,0.66,0.6212,0.36,0.3284,303,2
4,1,0.66,0.6212,0.39,0.2985,495,2
4,1,0.66,0.6212,0.39,0.2836,967,1
4,1,0.64,0.6212,0.41,0.2239,822,1
4,1,0.62,0.6212,0.5,0.2537,539,1
4,1,0.6,0.6212,0.56,0.2985,425,2
4,1,0.6,0.6212,0.56,0.2985,297,2
4,1,0.6,0.6212,0.56,0.2836,188,3
4,1,0.6,0.6212,0.56,0.3284,98,0
4,1,0.58,0.5455,0.64,0.2985,40,0
4,1,0.58,0.5455,0.64,0.3284,29,0
4,2,0.58,0.5455,0.64,0.2836,17,0
4,2,0.58,0.5455,0.64,0.2836,10,0
4,1,0.56,0.5303,0.73,0.2537,14,0
4,1,0.56,0.5303,0.73,0.2239,36,0
4,1,0.54,0.5152,0.73,0.194,182,3
4,1,0.54,0.5152,0.77,0.1343,532,1
4,1,0.56,0.5303,0.73,0.2985,838,1
4,1,0.6,0.6061,0.64,0.194,334,2
4,1,0.6,0.5909,0.73,0.2836,185,3
4,1,0.64,0.6212,0.61,0.2537,227,3
4,1,0.68,0.6364,0.61,0.2239,316,2
4,1,0.7,0.6515,0.58,0.2239,340,2
4,1,0.74,0.6667,0.48,0.2836,277,3
4,1,0.74,0.6667,0.48,0.2985,300,2
4,1,0.74,0.6667,0.45,0.2836,468,2
4,1,0.74,0.6667,0.48,0.2985,953,1
4,1,0.74,0.6667,0.48,0.2239,884,1
4,1,0.7,0.6515,0.54,0.1642,627,1
4,1,0.66,0.6212,0.69,0.194,434,2
4,1,0.66,0.6212,0.65,0.194,360,2
4,3,0.62,0.6061,0.69,0.194,215,3
4,2,0.6,0.5758,0.78,0.2537,115,0
4,1,0.6,0.5758,0.78,0.0896,65,0
4,1,0.6,0.5758,0.78,0.0896,21,0
4,1,0.6,0.5758,0.78,0.0896,16,0
4,1,0.6,0.5758,0.78,0.0,7,0
4,1,0.56,0.5303,0.94,0.1343,8,0
4,1,0.58,0.5455,0.83,0.0,66,0
4,1,0.56,0.5303,0.88,0.0896,169,3
4,1,0.6,0.5758,0.78,0.0,558,1
4,1,0.62,0.6061,0.71,0.0896,794,1
4,1,0.66,0.6212,0.65,0.0,335,2
4,2,0.7,0.6515,0.51,0.2836,208,3
4,2,0.72,0.6667,0.51,0.1642,294,2
4,2,0.74,0.6667,0.48,0.1343,335,2
4,2,0.74,0.6667,0.48,0.0,326,2
4,2,0.76,0.6818,0.45,0.0896,258,3
4,2,0.76,0.6818,0.45,0.0,296,2
4,2,0.72,0.6667,0.58,0.3284,472,2
4,2,0.66,0.6212,0.69,0.2985,905,1
4,2,0.66,0.6212,0.69,0.2239,899,1
4,1,0.66,0.6212,0.65,0.1343,559,1
4,2,0.64,0.6061,0.69,0.2239,457,2
4,3,0.62,0.5758,0.83,0.2985,253,3
4,3,0.62,0.5758,0.83,0.2985,47,0
4,3,0.62,0.5758,0.83,0.1642,45,0
4,3,0.6,0.5455,0.88,0.1642,17,0
4,3,0.6,0.5455,0.88,0.0,13,0
4,3,0.6,0.5455,0.88,0.2985,10,0
4,2,0.6,0.5606,0.83,0.1343,7,0
4,3,0.56,0.5303,0.88,0.1045,12,0
4,1,0.56,0.5303,0.88,0.0,38,0
4,2,0.56,0.5303,0.94,0.0896,138,3
4,2,0.56,0.5303,0.94,0.0,394,2
4,1,0.6,0.5606,0.83,0.0896,705,1
4,2,0.62,0.5758,0.83,0.1045,426,2
4,2,0.64,0.5909,0.78,0.1343,245,3
4,2,0.66,0.6212,0.69,0.0,361,2
4,2,0.7,0.6515,0.54,0.2537,380,2
4,2,0.7,0.6515,0.51,0.2537,410,2
4,2,0.7,0.6515,0.54,0.2537,399,2
4,2,0.68,0.6364,0.54,0.2836,392,2
4,2,0.66,0.6212,0.5,0.2239,502,2
4,2,0.66,0.6212,0.54,0.2985,808,1
4,2,0.64,0.6212,0.5,0.2239,667,1
4,3,0.62,0.6212,0.5,0.2537,508,2
4,3,0.6,0.6212,0.53,0.1642,336,2
4,3,0.6,0.6212,0.53,0.194,237,3
4,2,0.58,0.5455,0.53,0.2239,220,3
4,2,0.56,0.5303,0.56,0.194,190,3
4,1,0.54,0.5152,0.6,0.2239,149,3
4,1,0.54,0.5152,0.6,0.2239,101,0
4,2,0.54,0.5152,0.56,0.2239,92,0
4,2,0.52,0.5,0.59,0.194,29,0
4,1,0.52,0.5,0.59,0.2537,14,0
4,1,0.5,0.4848,0.63,0.194,15,0
4,1,0.5,0.4848,0.63,0.2537,37,0
4,1,0.48,0.4697,0.67,0.2836,73,0
4,1,0.5,0.4848,0.68,0.2836,211,3
4,1,0.5,0.4848,0.63,0.194,332,2
4,1,0.54,0.5152,0.56,0.2537,472,2
4,1,0.56,0.5303,0.52,0.2836,663,1
4,1,0.62,0.6212,0.41,0.2985,682,1
4,1,0.62,0.6212,0.41,0.2985,686,1
4,1,0.6,0.6212,0.4,0.2537,750,1
4,1,0.6,0.6212,0.43,0.2537,727,1
4,1,0.62,0.6212,0.41,0.2537,722,1
4,1,0.6,0.6212,0.38,0.3582,712,1
4,1,0.56,0.5303,0.46,0.194,594,1
4,1,0.52,0.5,0.55,0.1642,470,2
4,1,0.52,0.5,0.55,0.194,315,2
4,1,0.52,0.5,0.55,0.1343,292,2
4,1,0.5,0.4848,0.63,0.1045,221,3
4,1,0.5,0.4848,0.59,0.0896,196,3
4,1,0.5,0.4848,0.59,0.0,147,3
4,1,0.5,0.4848,0.59,0.0,116,0
4,1,0.48,0.4697,0.63,0.0,92,0
4,1,0.46,0.4545,0.67,0.0896,58,0
4,1,0.46,0.4545,0.67,0.0896,7,0
4,1,0.44,0.4394,0.72,0.0,10,0
4,1,0.44,0.4394,0.72,0.0896,22,0
4,1,0.44,0.4394,0.77,0.0,57,0
4,1,0.48,0.4697,0.67,0.1045,144,3
4,1,0.52,0.5,0.63,0.1045,285,2
4,1,0.58,0.5455,0.46,0.1642,479,2
4,1,0.6,0.6212,0.43,0.2239,591,1
4,1,0.62,0.6212,0.41,0.2985,680,1
4,1,0.62,0.6212,0.41,0.2537,594,1
4,1,0.62,0.6212,0.41,0.2537,612,1
4,1,0.64,0.6212,0.36,0.2537,649,1
4,1,0.64,0.6212,0.36,0.2239,648,1
4,1,0.62,0.6212,0.35,0.2836,575,1
4,1,0.52,0.5,0.59,0.4478,401,2
4,3,0.5,0.4848,0.72,0.1343,257,3
4,3,0.5,0.4848,0.72,0.1343,194,3
4,1,0.5,0.4848,0.68,0.0,123,3
4,1,0.48,0.4697,0.72,0.0,91,0
4,1,0.48,0.4697,0.72,0.0896,57,0
4,1,0.46,0.4545,0.72,0.1045,45,0
4,1,0.44,0.4394,0.77,0.0896,18,0
4,1,0.46,0.4545,0.72,0.0,12,0
4,1,0.44,0.4394,0.77,0.0,7,0
4,1,0.42,0.4242,0.82,0.1045,10,0
4,1,0.44,0.4394,0.77,0.0,36,0
4,1,0.44,0.4394,0.77,0.1045,155,3
4,1,0.44,0.4394,0.77,0.1642,483,2
4,2,0.46,0.4545,0.77,0.1045,784,1
4,2,0.52,0.5,0.63,0.0,340,2
4,1,0.54,0.5152,0.56,0.0,179,3
4,1,0.58,0.5455,0.46,0.0,272,3
4,2,0.6,0.6212,0.43,0.1642,323,2
4,2,0.6,0.6212,0.43,0.1642,305,2
4,2,0.6,0.6212,0.43,0.1045,244,3
4,2,0.62,0.6212,0.43,0.1343,329,2
4,2,0.62,0.6212,0.46,0.2537,459,2
4,3,0.56,0.5303,0.6,0.2537,856,1
4,3,0.56,0.5303,0.64,0.1045,613,1
4,2,0.54,0.5152,0.68,0.1045,516,1
4,3,0.54,0.5152,0.68,0.0,262,3
4,2,0.54,0.5152,0.73,0.1343,218,3
4,3,0.54,0.5152,0.77,0.0896,207,3
4,3,0.54,0.5152,0.77,0.0,105,0
4,2,0.56,0.5303,0.73,0.0,31,0
4,2,0.54,0.5152,0.77,0.1045,11,0
4,2,0.54,0.5152,0.77,0.1045,2,0
4,2,0.54,0.5152,0.88,0.194,5,0
4,2,0.56,0.5303,0.83,0.0896,10,0
4,2,0.56,0.5303,0.83,0.1343,43,0
4,3,0.58,0.5455,0.83,0.1045,179,3
4,3,0.58,0.5455,0.83,0.1045,260,3
4,3,0.6,0.5455,0.88,0.0,134,3
4,3,0.58,0.5455,0.88,0.1343,86,0
4,3,0.58,0.5455,0.88,0.1343,45,0
4,3,0.58,0.5455,0.94,0.1343,99,0
4,2,0.6,0.5455,0.88,0.194,104,0
4,2,0.6,0.5455,0.88,0.1343,154,3
4,3,0.6,0.5455,0.88,0.1343,163,3
4,3,0.62,0.5758,0.83,0.1343,209,3
4,3,0.62,0.5606,0.88,0.1343,374,2
4,3,0.62,0.5606,0.88,0.1045,715,1
4,3,0.62,0.5455,0.94,0.0896,687,1
4,3,0.62,0.5455,0.94,0.0,395,2
4,3,0.62,0.5455,0.94,0.1343,306,2
4,3,0.62,0.5455,0.94,0.1045,289,2
4,2,0.62,0.5455,0.94,0.1045,240,3
4,2,0.62,0.5455,0.94,0.0,98,0
4,3,0.62,0.5455,0.94,0.0,52,0
4,2,0.62,0.5455,0.94,0.0,19,0
